id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_CODE_2021,SA1_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,SA3_CODE_2021,SA3_NAME_2021,SA4_CODE_2021,SA4_NAME_2021,RA_2011,RA_2016,RA_2021,RA_2021_NAME,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,sed_code,sed_name
"21351","5222","BROWN BEACH","SA","137.8424396","-35.79793384","SA Country 1","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7983","137.842","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15407","5222","BROWNS BEACH","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7982737","137.8421123","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15408","5222","CUTTLEFISH BAY","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7506335","138.0406633","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15409","5222","DUDLEY EAST","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.781716","137.9196562","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15410","5222","DUDLEY WEST","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.801081","137.8584767","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15411","5222","HUNGERFORD","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7603279","137.9838954","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15412","5222","IRONSTONE","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7481412","137.9750737","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15413","5222","ISLAND BEACH","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7969383","137.7958252","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15414","5222","KANGAROO HEAD","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.718333","137.903611","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15415","5222","PELICAN LAGOON","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.8319865","137.7484162","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15416","5222","PENNESHAW","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.718333","137.940278","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","6","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15417","5222","PORKY FLAT","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.8324639","137.9637855","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15418","5222","SAPPHIRETOWN","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7910082","137.7831834","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15419","5222","WILLOUGHBY","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.8075884","138.09777","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15420","5222","WILLSON RIVER","SA","137.924659","-35.803421","PENNESHAW","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.8329791","137.9529074","40701114513","Willson River","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15421","5223","BAY OF SHOALS","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.6082756","137.5619241","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15422","5223","BIRCHMORE","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7806294","137.4829919","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15423","5223","BROWNLOW","SA","137.541715","-35.811358","SA Country 1","","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.6634","137.623","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"21352","5223","BROWNLOW KI","SA","137.6073939","-35.67173055","SA Country 1","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.6712","137.609","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15424","5223","CAPE BORDA","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7542705","136.7251554","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15425","5223","CASSINI","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.6218871","137.2147032","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15426","5223","CYGNET RIVER","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.701816","137.5144129","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"23927","5223","D’ESTREES BAY","SA","137.572636","-35.613861","SA Country 1","","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.6082756","137.5619241","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","5","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15428","5223","DE MOLE RIVER","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7383598","136.7874236","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15427","5223","D'ESTREES BAY","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.9295427","137.5966358","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15429","5223","DUNCAN","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7342193","137.1204416","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15430","5223","EMU BAY","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.5940847","137.5447303","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15431","5223","FLINDERS CHASE","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.8804471","136.7008523","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15432","5223","GOSSE","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7554324","136.9181164","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15433","5223","HAINES","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.8408518","137.7138419","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15434","5223","HARRIET RIVER","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.947964","137.1115493","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15435","5223","KARATTA","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.965712","137.0014659","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15436","5223","KINGSCOTE","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.6530887","137.6339695","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15437","5223","KOHINOOR","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7669802","137.4690579","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15438","5223","MACGILLIVRAY","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.8069903","137.4111954","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15439","5223","MENZIES","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.6947599","137.4138134","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15440","5223","MIDDLE RIVER","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.6596903","137.1223925","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15441","5223","NEPEAN BAY","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.742024","137.5875099","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15442","5223","NEWLAND","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.8363422","137.1919329","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15443","5223","NORTH CAPE","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.5803598","137.5994107","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15444","5223","SEAL BAY","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.9616369","137.3214571","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"21353","5223","SEDDON","SA","137.2800914","-35.85891897","SA Country 1","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7923681","137.3433176","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15445","5223","STOKES BAY","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.6294226","137.1901217","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"24026","5223","STUN’SAIL BOOM","SA","137.572636","-35.613861","SA Country 1","","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.6082756","137.5619241","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","5","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15446","5223","STUN'SAIL BOOM","SA","137.541715","-35.811358","SA Country 1","","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.9835","137.008","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15447","5223","VIVONNE BAY","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.9835194","137.1751353","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15448","5223","WESTERN RIVER","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.7596171","136.9696183","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"15449","5223","WISANGER","SA","137.541715","-35.811358","KINGSCOTE","Delivery Area","Updated 4-Dec-2022","40701","Fleurieu - Kangaroo Island","407","South Australia - South East","R3","-35.6154865","137.4560879","40701114512","Seddon (SA)","407011145","Kangaroo Island","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","7","7","Mayo","8.72296237945557","S2","PHN402","Country SA","Kangaroo Island","42750","Mayo","Rural","40030","Mawson"
"21354","5231","CHAIN OF PONDS","SA","138.839512","-34.81588636","SA Country 1","Delivery Area","Updated 6-Feb-2020","40501","Barossa","405","Barossa - Yorke - Mid North","R2","-34.823333","138.831667","40102100322","Kersbrook","401021003","Adelaide Hills","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","2","2","Mayo","304","S2","PHN402","Country SA","Barossa","40310","Mayo","Rural","40040","Schubert"
"15450","5231","KERSBROOK","SA","138.832225","-34.766452","KERSBROOK","Delivery Area","Updated 6-Feb-2020","40501","Barossa","405","Barossa - Yorke - Mid North","R2","-34.784","138.852","40102100322","Kersbrook","401021003","Adelaide Hills","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","2","2","Mayo","304","S2","PHN402","Country SA","Barossa","40310","Mayo","Rural","40040","Schubert"
"21355","5231","MILLBROOK","SA","138.809837","-34.82644568","SA Country 1","Delivery Area","Updated 6-Feb-2020","40501","Barossa","405","Barossa - Yorke - Mid North","R2","-34.8350681","138.7998263","40102100322","Kersbrook","401021003","Adelaide Hills","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","2","2","Mayo","304","S2","PHN402","Country SA","Barossa","40310","Mayo","Rural","40040","Schubert"
"15166","5232","CUDLEE CREEK","SA","138.815964","-34.855449","CUDLEE CREEK CPA","Delivery Area","Updated 6-Feb-2020","40102","Adelaide Hills","401","Adelaide - Central and Hills","R2","-34.8562147","138.8296806","40102100323","Cudlee Creek","401021003","Adelaide Hills","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","2","2","Mayo","411.845367431641","S2","PHN402","Country SA","Adelaide Hills","40120","Mayo","Rural","40040","Schubert"
"15167","5233","FORRESTON","SA","138.882403","-34.839937","GUMERACHA LPO","Delivery Area","Updated 6-Feb-2020","40102","Adelaide Hills","401","Adelaide - Central and Hills","R2","-34.8","138.9","40102100316","Kenton Valley","401021003","Adelaide Hills","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","2","5","Mayo","","S2","PHN402","Country SA","Adelaide Hills","40120","Mayo","Rural","40040","Schubert"
"15168","5233","GUMERACHA","SA","138.882403","-34.839937","GUMERACHA LPO","Delivery Area","Updated 6-Feb-2020","40102","Adelaide Hills","401","Adelaide - Central and Hills","R2","-34.825556","138.883333","40102100316","Kenton Valley","401021003","Adelaide Hills","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","2","2","Mayo","","S2","PHN402","Country SA","Adelaide Hills","40120","Mayo","Rural","40040","Schubert"
"21356","5233","KENTON VALLEY","SA","138.8963419","-34.85550864","SA Country 1","Delivery Area","Updated 6-Feb-2020","40102","Adelaide Hills","401","Adelaide - Central and Hills","R2","-34.86","138.895","40102100316","Kenton Valley","401021003","Adelaide Hills","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","2","2","Mayo","","S2","PHN402","Country SA","Adelaide Hills","40120","Mayo","Rural","40040","Schubert"
"15169","5233","WARREN","SA","138.882403","-34.839937","GUMERACHA LPO","Delivery Area","Updated 6-Feb-2020","40102","Adelaide Hills","401","Adelaide - Central and Hills","R2","-34.7840782","138.9577326","40102100316","Kenton Valley","401021003","Adelaide Hills","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","2","5","Mayo","","S2","PHN402","Country SA","Adelaide Hills","40120","Mayo","Rural","40040","Schubert"
"15170","5234","BIRDWOOD","SA","138.966075","-34.805141","BIRDWOOD LPO","Delivery Area","Updated 6-Feb-2020","40703","Murray and Mallee","407","South Australia - South East","R2","-34.821959","138.9706803","40102100319","Birdwood (SA)","401021003","Adelaide Hills","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","5","5","Mayo","","S2","PHN402","Country SA","Mid Murray","44210","Mayo","Rural","40040","Schubert"
"15171","5235","CROMER","SA","139.084565","-34.705292","MOUNT PLEASANT LPO","Delivery Area","Updated 6-Feb-2020","40703","Murray and Mallee","407","South Australia - South East","R2","-34.7654503","138.9711397","40703116417","Tungkillo","407031164","Mannum","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","5","5","Barker","398.296630859375","S2","PHN402","Country SA","Adelaide Hills","40120","Mayo","Rural","40040","Schubert"
"15172","5235","EDEN VALLEY","SA","139.084565","-34.705292","MOUNT PLEASANT LPO","Delivery Area","Updated 6-Feb-2020","40703","Murray and Mallee","407","South Australia - South East","R2","-34.6546423","139.1009757","40703116417","Tungkillo","407031164","Mannum","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","5","5","Barker","398.296630859375","S2","PHN402","Country SA","Adelaide Hills","40120","Mayo","Rural","40040","Schubert"
"21357","5235","FLAXMAN VALLEY","SA","139.0409757","-34.61979422","SA Country 1","Delivery Area","Updated 6-Feb-2020","40703","Murray and Mallee","407","South Australia - South East","R2","-34.6187532","139.0444672","40703116417","Tungkillo","407031164","Mannum","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","5","5","Barker","469.796813964844","S2","PHN402","Country SA","Adelaide Hills","40120","Mayo","Rural","40040","Schubert"
"15173","5235","MOUNT PLEASANT","SA","139.084565","-34.705292","MOUNT PLEASANT LPO","Delivery Area","Updated 6-Feb-2020","40703","Murray and Mallee","407","South Australia - South East","R2","-34.773","139.051","40703116417","Tungkillo","407031164","Mannum","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","5","5","Barker","398.296630859375","S2","PHN402","Country SA","Adelaide Hills","40120","Mayo","Rural","40040","Schubert"
"15174","5235","SPRINGTON","SA","139.084565","-34.705292","MOUNT PLEASANT LPO","Delivery Area","Updated 6-Feb-2020","40703","Murray and Mallee","407","South Australia - South East","R2","-34.708","139.09","40703116417","Tungkillo","407031164","Mannum","40703","Murray and Mallee","407","South Australia - South East","2","2","41","Inner Regional Australia","5","5","Barker","398.296630859375","S2","PHN402","Country SA","Adelaide Hills","40120","Mayo","Rural","40040","Schubert"
